备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
Y国备2025002850,中文：碘海醇;英文/拉丁文：Iohexol,Y20170002065,中文名称：无;英文名称：GE Healthcare AS,"P.O. Box 4220 Nydalen, NO-0401 Oslo, Norway",中文名称：无;英文名称：GE Healthcare AS,"Lindesnesveien 208, Lindesnes, 4521,Norway",通用电气药业（上海）有限公司,中国（上海）自由贸易试验区牛顿路1号,1.在现有带卸料口的柔性集装袋（FIBC）的基础上，增加一种备选的带卸料阀的柔性集装袋（FIBC），供应商不变，柔性集装袋材质不变；2.柔性集装袋（FIBC）供应商名称由“Greif FPS Turkey”变更为“FPS Flexible Packaging Solutions”，实际生产物理地址不变。,2025-11-04,国家药品监督管理局药品审评中心,已备案
国备2025002040,中文：替尔泊肽注射液;英文/拉丁文：Tirzepatide Injection,国药准字HJ20255005,中文名称：Eli Lilly Nederland B.V. ;英文名称：Eli Lilly Nederland B.V.,"Papendorpseweg 83, 3528 BJ Utrecht, The Netherlands",中文名称：Eli Lilly Italia S.p.A.;英文名称：Eli Lilly Italia S.p.A.,V. Gramsci 731-733 50019 Sesto Fiorentino (FI) Italy,礼来苏州制药有限公司,苏州工业园区方中街109号,替尔泊肽注射液于2025年6月30日在中国获批用于阻塞性睡眠呼吸暂停（OSA）（药品注册证书编号2025S02086-89），于2025年7月22日在中国获批用于在饮食控制和运动基础上，联合胰岛素（伴或不伴口服降糖药）治疗，改善成人2型糖尿病患者的血糖控制（药品注册证书编号2025S02290-93），根据以上两次批准的药品注册证书所附的批准说明书和包装标签，在替尔泊肽注射液多剂量预装笔式注射器说明书和包装标签上增加该两项适应症相关更新。,2025-08-20,国家药品监督管理局药品审评中心,已备案
国备2025002037,中文：替尔泊肽注射液;英文/拉丁文：Tirzepatide Injection,国药准字HJ20255007,中文名称：Eli Lilly Nederland B.V. ;英文名称：Eli Lilly Nederland B.V.,"Papendorpseweg 83, 3528 BJ Utrecht, The Netherlands",中文名称：Eli Lilly Italia S.p.A.;英文名称：Eli Lilly Italia S.p.A.,V. Gramsci 731-733 50019 Sesto Fiorentino (FI) Italy,礼来苏州制药有限公司,苏州工业园区方中街109号,替尔泊肽注射液于2025年6月30日在中国获批用于阻塞性睡眠呼吸暂停（OSA）（药品注册证书编号2025S02086-89），于2025年7月22日在中国获批用于在饮食控制和运动基础上，联合胰岛素（伴或不伴口服降糖药）治疗，改善成人2型糖尿病患者的血糖控制（药品注册证书编号2025S02290-93），根据以上两次批准的药品注册证书所附的批准说明书和包装标签，在替尔泊肽注射液多剂量预装笔式注射器说明书和包装标签上增加该两项适应症相关更新。,2025-08-20,国家药品监督管理局药品审评中心,已备案
国备2025002038,中文：替尔泊肽注射液;英文/拉丁文：Tirzepatide Injection,国药准字HJ20255006,中文名称：Eli Lilly Nederland B.V. ;英文名称：Eli Lilly Nederland B.V.,"Papendorpseweg 83, 3528 BJ Utrecht, The Netherlands",中文名称：Eli Lilly Italia S.p.A.;英文名称：Eli Lilly Italia S.p.A.,V. Gramsci 731-733 50019 Sesto Fiorentino (FI) Italy,礼来苏州制药有限公司,苏州工业园区方中街109号,替尔泊肽注射液于2025年6月30日在中国获批用于阻塞性睡眠呼吸暂停（OSA）（药品注册证书编号2025S02086-89），于2025年7月22日在中国获批用于在饮食控制和运动基础上，联合胰岛素（伴或不伴口服降糖药）治疗，改善成人2型糖尿病患者的血糖控制（药品注册证书编号2025S02290-93），根据以上两次批准的药品注册证书所附的批准说明书和包装标签，在替尔泊肽注射液多剂量预装笔式注射器说明书和包装标签上增加该两项适应症相关更新。,2025-08-20,国家药品监督管理局药品审评中心,已备案
国备2025002039,中文：替尔泊肽注射液;英文/拉丁文：Tirzepatide Injection,国药准字HJ20255004,中文名称：Eli Lilly Nederland B.V. ;英文名称：Eli Lilly Nederland B.V.,"Papendorpseweg 83, 3528 BJ Utrecht, The Netherlands",中文名称：Eli Lilly Italia S.p.A.;英文名称：Eli Lilly Italia S.p.A.,V. Gramsci 731-733 50019 Sesto Fiorentino (FI) Italy,礼来苏州制药有限公司,苏州工业园区方中街109号,替尔泊肽注射液于2025年6月30日在中国获批用于阻塞性睡眠呼吸暂停（OSA）（药品注册证书编号2025S02086-89），于2025年7月22日在中国获批用于在饮食控制和运动基础上，联合胰岛素（伴或不伴口服降糖药）治疗，改善成人2型糖尿病患者的血糖控制（药品注册证书编号2025S02290-93），根据以上两次批准的药品注册证书所附的批准说明书和包装标签，在替尔泊肽注射液多剂量预装笔式注射器说明书和包装标签上增加该两项适应症相关更新。,2025-08-20,国家药品监督管理局药品审评中心,已备案
国备2025001971,中文：盐酸丙哌维林缓释胶囊;英文/拉丁文：Propiverine Hydrochloride Modified Release Capsules,国药准字HJ20170173,中文名称：/;英文名称：APOGEPHA Arzneimittel GmbH,"Kyffhauserstrasse 27, D-01309 Dresden",中文名称：/;英文名称：LOSAN Pharma GmbH,"Otto-Hahn-Strasse 13 79395 Neuenburg, Germany",兆科药业（广州）有限公司,广州市南沙区珠江工业园美德三路1号自编A栋二层西区,1. 受本品持证商APOGEPHA Arzneimittel GmbH委托，兆科药业（广州）有限公司作为进口药品分包装生产企业在国内分包装盐酸丙哌维林缓释胶囊，分包装规格为7粒/盒、14粒/盒、28粒/盒和49粒/盒。分包装工艺：装盒、装说明书、贴标签。并相应修订本品的现行分包装药品说明书和包装标签信息。 2. 按照国家药品监督管理局发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》的公告（2024年第137号），相应修订本品的现行分包装药品说明书，增加【境内责任人】信息。 3. 按照国家药品监督管理局最新批准的盐酸丙哌维林缓释胶囊的药品再注册批准通知书（通知书编号：2024S05418）中信息，相应修订本品的现行分包装药品说明书和包装小盒标签上的药品批准文号的描述，由原进口药品注册证号：H20170173修改为现药品批准文号：国药准字HJ20170173。并同时删除原药品批准文号：国药准字J20171031。,2025-08-13,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001987,中文：草酸艾司西酞普兰口服溶液;英文/拉丁文：Escitalopram Oxalate Oral Solution,国药准字HJ20240068,中文名称：/;英文名称：Hetero Labs Limited,"Unit- III, 22-110, I.D.A, Jeedimetla(V),Quthbullapur(M), Medchal - Malkajgiri(Dist.), 500055.",中文名称：/;英文名称：Hetero Labs Limited,"Unit- III, 22-110, I.D.A, Jeedimetla(V),Quthbullapur(M), Medchal - Malkajgiri (Dist.), 500055.",熙德隆药业（北京）有限公司,北京市朝阳区望京东园四区6号楼27层2701号05,"1、说明书备案内容：①将境内联系机构由“太阳升（亳州）医药有限公司”变更为“熙德隆药业（北京）有限公司”；②将境内联系机构修订为境内责任人；③更新说明书修改日期并在本次备案完成后新增修改日期；④更新条码以及条码处信息。
2、瓶签备案内容：①将境内联系机构由“太阳升（亳州）医药有限公司”变更为“熙德隆药业（北京）有限公司”；②将境内联系机构修订为境内责任人；③更新物料代码。
3、包装盒备案内容：①将境内联系机构由“太阳升（亳州）医药有限公司”变更为“熙德隆药业（北京）有限公司”；②将境内联系机构修订为境内责任人；③更新物料代码。",2025-08-15,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025002136,中文：加卡奈珠单抗注射液;英文/拉丁文：Galcanezumab Injection,国药准字SJ20240003,中文名称：无;英文名称：Eli Lilly Nederland B.V.,"Papendorpseweg 83, 3528BJ Utrecht, The Netherlands",中文名称：无;英文名称：Eli Lilly and Company,"Lilly Corporate Center, Indianapolis, Indiana (IN) 46285, United States",礼来苏州制药有限公司,苏州工业园区方中街109号,"本次备案申请为加卡奈珠单抗注射液的辅料L-组氨酸和L-组氨酸盐酸盐一水合物增加可选的供应商Pfanstiehl,Inc.，该供应商在中国对相应辅料已登记且状态为A，同时更新本品制造和检定规程中相关内容的描述。",2025-08-27,国家药品监督管理局药品审评中心,已备案
Y国备2025002003,中文：甲磺酸倍他司汀;英文/拉丁文：Betahistine Mesilate,Y20230000819,中文名称：/;英文名称：ENAL DRUGS PVT LTD,"D-33, 34&35, PHASE-I, IDA, JEEDIMETLA, MEDCHAL-MALKAJGIRI, 500055, TELANGANA, INDIA, JEEDIMETLA-PHASE I&II VILLAGE, QUTHBULLAPUR MANDAL, MEDCHAL-MALKAJGIRI DISTRICT, PINCODE 500055, TELANGANA STATE, INDIA",中文名称：/;英文名称：ENAL DRUGS PVT LTD,"D-33, 34&35, PHASE-I, IDA, JEEDIMETLA, MEDCHAL-MALKAJGIRI, 500055, TELANGANA, INDIA, JEEDIMETLA-PHASE I&II VILLAGE, QUTHBULLAPUR MANDAL, MEDCHAL-MALKAJGIRI DISTRICT, PINCODE 500055, TELANGANA STATE, INDIA",上海佰利源医药科技有限公司,上海市闵行区中春路988号11幢2楼,"1.该药品有效期由12个月延长至18个月。
2.包装规格由”60g/袋。100g/桶。500g/桶。1kg/桶。5kg/桶。10kg/桶。20kg/桶。25kg/桶。“变更为”60g/袋。100g/桶。150g/桶。200g/桶。500g/桶。1kg/桶。5kg/桶。10kg/桶。20kg/桶。25kg/桶。“。
3.代理商地址由“上海市闵行区颛兴东路1277弄54号402室”变更至“上海市闵行区中春路988号11幢2楼”。",2025-08-19,国家药品监督管理局药品审评中心,已备案
国备2025002104,中文：克立硼罗软膏;英文/拉丁文：Crisaborole Ointment,国药准字HJ20200022,"中文名称：/;英文名称：Anacor Pharmaceuticals, LLC.","66 Hudson Boulevard East, New York, NY 10001 United States of America",中文名称：/;英文名称：Pharmacia and Upjohn Company LLC,"7000 Portage Road, Kalamazoo, MI 49001 United States of America",辉瑞投资有限公司,上海市南京西路1168号中信泰富广场36层,"1. 新增克立硼罗原料药中间体生产厂Sintenovo, S.A. de C.V.（地址：Calle 13 Este no. 3 CIVAC, C.P. 62578 Jiutepec, Morelos, Mexico）作为替代工厂。
2. 收紧所有原料药生产厂所用试剂醋酸钯的性状描述。
3. 更新Sintenovo, S.A.生产厂所用试剂二甲基甲酰胺的性状描述。
4. 调整Sintenovo, S.A.生产厂所用试剂盐酸的性状及含量测定的可接受性标准及其制备方法。
5. 扩大Sintenovo, S.A.生产厂步骤1的批量，扩大范围在当前批量的2倍以内。
6. 修正原料药生产过程中晶种的用量。",2025-08-23,国家药品监督管理局药品审评中心,已备案
国备2025002253,中文：枸橼酸西地那非片;英文/拉丁文：Sildenafil Citrate Tablets,国药准字HJ20240133,中文名称：无;英文名称：Maxmind Pharmaceutical GmbH,"Dorotheenstrasse 48, 22301 Hamburg, Germany",中文名称：无;英文名称：Macleods Pharmaceuticals limited,"Village Theda, Post Office Lodhimajra,Tehsil Baddi, District Solan, Himachal Pradesh-174101, India",美享生物科技（海南）有限公司,海南省澄迈县老城经济开发区海南生态软件园博院路南侧综合服务区A栋503房,进口药品在中国国内汕头经济特区明治医药有限公司分包装。将大包装“4片/板，900板/箱。”分装成“4片/板×1板/盒。”,2025-09-06,国家药品监督管理局药品审评中心,已备案
国备2025002254,中文：枸橼酸西地那非片;英文/拉丁文：Sildenafil Citrate Tablets,国药准字HJ20240131,中文名称：无;英文名称：Maxmind Pharmaceutical GmbH,"Dorotheenstrasse 48, 22301 Hamburg, Germany ",中文名称：无;英文名称：Macleods Pharmaceuticals limited,"Village Theda, Post Office Lodhimajra,Tehsil Baddi, District Solan, Himachal Pradesh-174101, India",美享生物科技（海南）有限公司,海南省澄迈县老城经济开发区海南生态软件园博院路南侧综合服务区A栋503房,进口药品在中国国内汕头经济特区明治医药有限公司分包装。将大包装“4片/板，900板/箱。”分装成“4片/板×1板/盒。”,2025-09-06,国家药品监督管理局药品审评中心,已备案
国备2025002255,中文：枸橼酸西地那非片;英文/拉丁文：Sildenafil Citrate Tablets,国药准字HJ20240132,中文名称：无;英文名称：Maxmind Pharmaceutical GmbH,"Dorotheenstrasse 48, 22301 Hamburg, Germany",中文名称：无;英文名称：Macleods Pharmaceuticals limited,"Village Theda, Post Office Lodhimajra,Tehsil Baddi, District Solan, Himachal Pradesh-174101, India",美享生物科技（海南）有限公司,海南省澄迈县老城经济开发区海南生态软件园博院路南侧综合服务区A栋503房,进口药品在中国国内汕头经济特区明治医药有限公司分包装。将大包装“（1）2片/板，900板/箱。（2）4片/板，900板/箱。（3）5片/板，900板/箱。”分装成“（1）2片/板×1板/盒。（2）4片/板×1板/盒。（3）5片/板×1板/盒。”,2025-09-06,国家药品监督管理局药品审评中心,已备案
国备2025002078,中文：美索巴莫注射液;英文/拉丁文：Methocarbamol Injection,国药准字HJ20240009,"中文名称：/;英文名称：Fresenius Kabi USA, LLC","Three Corporate Drive,Lake Zurich,IL 60047 United States of America",中文名称：/;英文名称：Caplin Steriles Limited,"Survey No. 895 & 897, Guruvarajakandigai, Sirupuzhalpettai , Thiruvallur, Gummidipoondi, Tamil Nadu 601201, India",北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,申请新增供中国境内分包装用的大包装规格：25瓶/盒，供北京费森尤斯卡比医药有限公司分包装生产用。,2025-08-21,国家药品监督管理局药品审评中心,已备案
Y国备2025001994,中文：盐酸西那卡塞;英文/拉丁文：Cinacalcet Hydrochloride,Y20170001697,"中文名称：/;英文名称：Kyowa Kirin Co., Ltd.","1-9-2 Otemachi, Chiyoda-ku, Tokyo, Japan","中文名称：/;英文名称：Okayama Works, Sumitomo Chemical Company, Limited","6-4-1, Kojima Tanokuchi, Kurashiki-shi, Okayama",协和麒麟（中国）制药有限公司,中国（上海）自由贸易试验区龙东大道970号,"生产工厂名称由“Okayama Plant, Oita Works, Sumitomo Chemical Company, Limited”变更为“Okayama Works, Sumitomo Chemical Company, Limited”，生产地址无变更。",2025-08-16,国家药品监督管理局药品审评中心,已备案
国备2025001990,中文：阿莫西林双氯西林钠胶囊;英文/拉丁文：Amoxicillin and Dicloxacillin Sodium Capsules,国药准字HC20150023 国药准字HC20150024 国药准字HC20150025 国药准字HC20150026 国药准字HC20150027,中文名称：澳美制药厂有限公司;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"香港新界元朗工业村宏富街1&8号澳美制药中心(BF PHARMACEUTICAL CENTRE, NO.1&8 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.)",中文名称：澳美制药厂;英文名称：Bright Future Pharmaceuticals Factory,香港新界元朗工业村宏富街8号澳美制药中心,深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期2栋A座4A01,修订2×12粒中袋的内容，具体如下：1、修订不良反应、注意事项的展现形式；2、将性状、成份、规格、适应症、用法用量、批准文号、产品批号：、生产日期：、有效期至：、药品上市许可持有人、注册地址、生产企业、生产地址由一面移至另一面。,2025-08-15,国家药品监督管理局药品审评中心,已备案
国备2025001989,中文：盐酸西替利嗪滴剂;英文/拉丁文：Cetirizine Hydrochloride Drops,国药准字HC20181013 国药准字HC20181014,中文名称：澳美制药厂有限公司;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"香港新界元朗工业村宏富街1&8号澳美制药中心(BF PHARMACEUTICAL CENTRE, NO.1&8 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.)",中文名称：澳美制药厂;英文名称：Bright Future Pharmaceuticals Factory,"香港新界元朗工业村宏富街1号澳美制药中心(BF PHARMACEUTICAL CENTRE, NO.1 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.)",深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期2栋A座4A01,修订20ml、30ml小盒的内容，具体为：增加“无糖型”图案。,2025-08-15,国家药品监督管理局药品审评中心,已备案
国备2025002101,中文：重组乙型肝炎疫苗（酿酒酵母）;英文/拉丁文：Recombinant Hepatitis B Vaccine (Saccharomyces cerevisiae),国药准字SJ20150020,中文名称：无;英文名称：GlaxoSmithKline Biologicals SA,"89, rue de l'Institut B-1330 Rixensart, Belgium",中文名称：无;英文名称：GlaxoSmithKline Biologicals SA,"89, rue de l'Institut B-1330 Rixensart, Belgium",葛兰素史克（中国）投资有限公司,北京市朝阳区东四环中路56号楼9层901单元901、902、903、905、908、909、910房间,修订制造检定规程附录4中备注的措辞。相应更新CTD的S.2.3章节。,2025-08-22,国家药品监督管理局药品审评中心,已备案
国备2025002100,中文：重组乙型肝炎疫苗（酿酒酵母）;英文/拉丁文：Recombinant Hepatitis B Vaccine (Saccharomyces cerevisiae),国药准字SJ20150022,中文名称：无;英文名称：GlaxoSmithKline Biologicals SA,"89, rue de l'Institut B-1330 Rixensart, Belgium",中文名称：无;英文名称：GlaxoSmithKline Biologicals SA,"89, rue de l'Institut B-1330 Rixensart, Belgium",葛兰素史克（中国）投资有限公司,北京市朝阳区东四环中路56号楼9层901单元901、902、903、905、908、909、910房间,修订制造检定规程附录4中备注的措辞。相应更新CTD的S.2.3章节。,2025-08-22,国家药品监督管理局药品审评中心,已备案
国备2025002733,中文：复方水杨酸甲酯巴布膏;英文/拉丁文：Compound Methyl Salicylate Cataplasma,国药准字HJ20120225,中文名称：第一健康科学株式会社;英文名称：JEIL HEALTH SCIENCE INC.,343，Sapyeong-daero，Seocho-gu，Seoul，Republic of Korea,中文名称：第一健康科学株式会社;英文名称：JEIL HEALTH SCIENCE INC.,（Building B）7，Cheongganggachang-ro，Baegam-myeon，Cheoin-gu，Yongin-si，Gyeonggi-do，Republic of Korea,沈阳嘉晟医药有限公司,沈阳市皇姑区明廉路73-2号,变更制剂“复方水杨酸甲酯巴布膏”所用原料药DL-樟脑的供应商，由苏州优合科技有限公司变更为梧州黄埔化工药业有限公司。,2025-10-17,国家药品监督管理局药品审评中心,已备案
国备2025002134,中文：莫格利珠单抗注射液;英文/拉丁文：Mogamulizumab Injection,国药准字SJ20220018,"中文名称：无;英文名称：Kyowa Kirin Co., Ltd.","1-9-2 Otemachi, Chiyoda-ku, Tokyo, Japan ","中文名称：无;英文名称：Otsu Pharmaceuticals Plant, TOYOBO CO., LTD.","2-1-1, Katata, Otsu, Shiga 520-0292 Japan",协和麒麟（中国）制药有限公司,中国（上海）自由贸易试验区龙东大道970号,"变更制造及检定规程中以下内容：
1）规范制剂包装厂和检定厂1的名称及地址，名称从Toyobo Company Limited, Otsu Pharmaceutical Plant修正为Otsu Pharmaceuticals Plant, TOYOBO CO., LTD.，地址从1-1 Katata-2-Chome, Otsu-Shi, Shiga, 520-0292, Japan修正为2-1-1, Katata, Otsu, Shiga 520-0292 Japan，不涉及实际主体及地址变更；
2）制剂生产中同等设备的替换；
3）规范本品“制造及检定规程”中生产工艺描述，不涉及实质变更，不改变现有生产工艺及质量标准；
4）规范原液检定项下限度的描述，不涉及标准变更；
5）变更制剂中辅料供应商名称，不涉及辅料标准变更。",2025-08-27,国家药品监督管理局药品审评中心,已备案
Y国备2025002096,中文：异烟肼;英文/拉丁文：Isoniazid,Y20170001575,中文名称：/;英文名称：Amsal Chem Private limited,"PLOT NO. A-1, 401, 402 & 403 GIDC, AT & POST. -ANKLESHWAR DIST. - BHARUCH GUJARAT STATE, INDIA",中文名称：/;英文名称：Amsal Chem Private limited,"PLOT NO. A-1, 401, 402 & 403 GIDC, AT & POST. -ANKLESHWAR DIST. - BHARUCH GUJARAT STATE, INDIA",山东国茂企业管理有限公司,山东省青岛市市北区南京路377号,包装规格由“5kg/桶。25kg/桶。50kg/桶”变更为“1kg/桶。5kg/桶。25kg/桶。50kg/桶”。,2025-08-22,国家药品监督管理局药品审评中心,已备案
