备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025001491,中文：丙泊酚中/长链脂肪乳注射液;英文/拉丁文：Propofol Medium and Long Chain Fat Emulsion Injection,国药准字HJ20150657 国药准字HJ20191011,中文名称：/;英文名称：Fresenius Kabi Deutschland GmbH,"D-61346 Bad Homburg v.d.H., Germany",中文名称：/;英文名称：Fresenius Kabi Austria GmbH,Hafnerstraβe 36，A-8055 Graz，Austria,北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,1、根据本品最新批准的境外生产药品再注册批准通知书（小包编号：2025S07077，大包编号：2025S07078，药品批准文号不变），申请境外生产药品分包装备案，具体为：Fresenius Kabi Deutschland GmbH的丙泊酚中/长链脂肪乳注射液（批准文号：国药准字HJ20150657，国药准字HJ20191011）申请分包装，包装规格：塑料预充注射器，4支/盒；分包装厂：北京费森尤斯卡比医药有限公司，分包装厂地址：北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号；分包装工艺：装盒、装说明书。2、根据本品已批准的小包说明书变更药品补充申请批准通知书（通知书编号：2025B02023）及其附件小包说明书，修订该产品进口药品分包装说明书中【不良反应】项相关内容，与批准内容保持一致。进口分包装企业（北京费森尤斯卡比医药有限公司）的相关信息保持不变。,2025-06-19,国家药品监督管理局药品审评中心,已备案
国备2025001498,中文：盐酸氨基葡萄糖胶囊;英文/拉丁文：Glucosamine Hydrochloride Capsules,国药准字HC20140007 国药准字HC20140008,中文名称：澳美制药厂有限公司;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"香港新界元朗工业村宏富街1&8号澳美制药中心（BF PHARMACEUTICAL CENTRE,NO.1&8 WANG FU STREET,YUEN LONG INDUSTRIAL ESTATE,YUEN LONG,N.T.,HONG KONG.)",中文名称：澳美制药厂;英文名称：Bright Future Pharmaceuticals Factory,"香港新界元朗工业村宏富街1号澳美制药中心（BF PHARMACEUTICAL CENTRE,NO.1 WANG FU STREET,YUEN LONG INDUSTRIAL ESTATE,YUEN LONG,N.T.,HONG KONG.)",深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期 2栋A座4A01,"修订150粒分包装小盒的内容，具体如下：
1、增加公仔、“每日2粒”图案；
2、修订不良反应、禁忌、注意事项的展现形式；
3、将有效期由一面移至另一面。",2025-06-20,国家药品监督管理局药品审评中心,已备案
国备2025001800,中文：注射用醋酸亮丙瑞林微球;英文/拉丁文：Leuprorelin Acetate Microspheres for Injection,国药准字HJ20150326,中文名称：无;英文名称：Takeda Pharmaceutical Company Limited,"1-1, Doshomachi 4-chome, Chuo-ku, Osaka Japan","中文名称：无;英文名称：Takeda Pharmaceutical Company Limited, Osaka Plant","17-85, Jusohonmachi 2-chome Yodogawa-ku, Osaka Japan",天津武田药品有限公司,天津市西青区兴华道11号,依据本品1.88mg瓶装规格最新获批的进口品说明书，修订进口分装产品说明书的【注意事项】及后附【3.75mg（预充式注射器装）溶解方法及使用说明书】相关信息。,2025-07-23,国家药品监督管理局药品审评中心,已备案
国备2025001487,中文：氨酚右敏口服溶液;英文/拉丁文：Paracetamol and Dexchlorpheniramine Maleate Oral Solution,国药准字HC20160038,中文名称：澳美制药厂有限公司;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"香港新界元朗工业村宏富街1&8号澳美制药中心（BF PHARMACEUTICAL CENTRE, NO.1&8 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.）",中文名称：澳美制药厂;英文名称：Bright Future Pharmaceuticals Factory,"香港新界元朗工业村宏富街1号澳美制药中心（BF PHARMACEUTICAL CENTRE, NO.1 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.）",深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期2栋A座4A01,修订60ml、100ml小盒的内容，具体为：增加“无糖型”图案。,2025-06-19,国家药品监督管理局药品审评中心,已备案
国备2025001490,中文：丙泊酚中/长链脂肪乳注射液;英文/拉丁文：Propofol Medium and Long Chain Fat Emulsion Injection,国药准字HJ20170338 国药准字HJ20171120,中文名称：/;英文名称：Fresenius Kabi Deutschland GmbH,"D-61346 Bad Homburg v.d.H., Germany",中文名称：/;英文名称：Fresenius Kabi Austria GmbH,Hafnerstraβe 36，A-8055 Graz，Austria,北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,"1、根据本品最新批准的境外生产药品再注册批准通知书（小包编号：2025S07073，大包编号：2025S07074，药品批准文号不变），申请境外生产药品分包装备案，具体为：Fresenius Kabi Deutschland GmbH的丙泊酚中/长链脂肪乳注射液（批准文号：国药准字HJ20170338，国药准字HJ20171120）申请分包装，包装规格：塑料预充注射器，6支/盒；分包装厂：北京费森尤斯卡比医药有限公司，分包装厂地址：北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号；分包装工艺：装盒、装说明书。
2、根据本品已批准的小包说明书变更药品补充申请批准通知书（通知书编号：2025B02017）及其附件小包说明书，修订该产品进口药品分包装说明书中【不良反应】项相关内容，与批准内容保持一致。进口分包装企业（北京费森尤斯卡比医药有限公司）的相关信息保持不变。",2025-06-19,国家药品监督管理局药品审评中心,已备案
国备2025001561,中文：马来酸阿伐曲泊帕片;英文/拉丁文：Avatrombopag Maleate Tablets,国药准字HJ20200005,中文名称：无;英文名称：AkaRx Inc.,"3015 Carrington Mill Boulevard, Suite 410, Morrisville, NC 27560 United States of America","中文名称：无;英文名称：Kawashima Plant, Eisai Co., Ltd.","1 Kawashimatakehaya-machi, Kakamigahara, Gifu 501-6024 JAPAN",上海复星医药产业发展有限公司,浦东新区康桥镇康士路25号350室（康桥）,AkaRx Inc.的马来酸阿伐曲泊帕片（药品批准文号：国药准字HJ20200005），申请变更以下事项：1、将说明书、包装标签上的境内联系人/国内经销商等信息统一更改为境内责任人：复星万邦（江苏）健康发展有限公司等信息；2、更新包装标签上的企业标志；3、将说明书、包装标签上的进口药品注册证号字样更新为批准文号。,2025-06-26,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
Y国备2025001563,中文：棕榈酸帕利哌酮;英文/拉丁文：Paliperidone Palmitate,Y20200000839,"中文名称：不适用;英文名称：Interquim, S.A.","C/ Joan Buscallà, 10, 08173 - Sant Cugat del Vallès, Barcelona, Spain","中文名称：不适用;英文名称：Curia Spain, S.A.U.","Parque Tecnológico, Parcela 105, 47151 – Boecillo, Valladolid, Spain",中化医药有限公司,南京市秦淮区龙蟠中路216号金城大厦17层、21层,有效期由“60个月。48个月”变更为“60个月”,2025-06-26,国家药品监督管理局药品审评中心,已备案
国备2025001759,中文：辛伐他汀片;英文/拉丁文：Simvastatin Tablets,国药准字HJ20181101,中文名称：不适用;英文名称：N.V. Organon,"Kloosterstraat 6, 5349 AB Oss The Netherlands",中文名称：不适用;英文名称：Organon Pharma （UK）Limited,"Shotton Lane, Cramlington, NE23 3JU, United Kingdom",欧加隆（上海）医药科技有限公司,中国（上海）自由贸易试验区东育路255弄4号A栋5层503单元（名义楼层，实际楼层4层）,"本品境外初级包装厂拟由Merck Sharp & Dohme B.V.（地址：Waarderweg 39, 2031 BN Haarlem, The Netherlands) 变更为：Organon Pharma (UK) Limited （地址：Shotton Lane, Cramlington, NE23 3JU, United Kingdom）。本次变更仅为初级包装厂变更，本品注册的处方，生产工艺，检测方法，质量标准，初级包装材料等均未因此变更发生任何变化，因此本次初级包装厂变更不影响本品的质量，有效性和安全性。",2025-07-16,国家药品监督管理局药品审评中心,已备案
国备2025001758,中文：辛伐他汀片;英文/拉丁文：Simvastatin Tablets,国药准字HJ20171161,中文名称：不适用;英文名称：N.V. Organon,"Kloosterstraat 6, 5349 AB Oss The Netherlands",中文名称：不适用;英文名称：Organon Pharma （UK）Limited,"Shotton Lane, Cramlington, NE23 3JU, United Kingdom",欧加隆（上海）医药科技有限公司,中国（上海）自由贸易试验区东育路255弄4号A栋5层503单元（名义楼层，实际楼层4层）,"本品境外初级包装厂拟由Merck Sharp & Dohme B.V.（地址：Waarderweg 39, 2031 BN Haarlem, The Netherlands) 变更为：Organon Pharma (UK) Limited （地址：Shotton Lane, Cramlington, NE23 3JU, United Kingdom）。本次变更仅为初级包装厂变更，本品注册的处方，生产工艺，检测方法，质量标准，初级包装材料等均未因此变更发生任何变化，因此本次初级包装厂变更不影响本品的质量，有效性和安全性。",2025-07-16,国家药品监督管理局药品审评中心,经审查，根据持有人提供的现有稳定性数据，无法判断变更后样品的稳定性是否符合要求。请持有人完善后重新递交备案。取消本次备案事项。
国备2025001542,中文：匹妥布替尼片;英文/拉丁文：Pirtobrutinib Tablets,国药准字HJ20240116,中文名称：Eli Lilly Nederland B.V.;英文名称：Eli Lilly Nederland B.V.,"Papendorpseweg 83, 3528 BJ Utrecht, The Netherlands","中文名称：Lilly del Caribe,Inc.;英文名称：Lilly del Caribe,Inc.","12.6 KM 65th Infantry Road (PR01) Carolina, Puerto Rico (PR) 00985 USA",礼来苏州制药有限公司,苏州工业园区方中街109号,申请将本品有效期从24个月延长到36个月，并同步将本品的“药品说明书”及“药品注册标准”中的【有效期】更新为36个月。,2025-06-25,国家药品监督管理局药品审评中心,已备案
国备2025001504,中文：注射用磷酸氟达拉滨;英文/拉丁文：Fludarabine Phosphate for Injection,国药准字HJ20140464 国药准字HJ20140465,中文名称：/;英文名称：Sanofi B.V.,"Paasheuvelweg 25, Amsterdam, NL-1105 BP, The Netherlands",中文名称：/;英文名称：Baxter Oncology GmbH,"Kantstrasse 2,33790 Halle/Westfalen, Germany",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,"1.根据对应进口小包装已获批的说明书，更新【注意事项】和【孕妇及哺乳期妇女用药】等内容。
2.根据对应进口小/大包装已获批的药学变更，更新贮藏条件由“室温（最高温度30℃）保存”变更为“不超过25℃保存”，有效期由“24个月”变更为“36个月”，并按照新获批的质量标准：JX20250065执行。
3.将本品的上市许可持有人名称从“Genzyme Europe B.V.”变更为“Sanofi B.V.”。
综合以上变更对本品分包装说明书及标签进行相应修订，使其与本品进口药品说明书及标签保持一致。并在备案完成后按要求在文件中补充新的修改日期（即公示的备案日期）。",2025-06-21,国家药品监督管理局药品审评中心,已备案
国备2025002121,中文：注射用盐酸万古霉素;英文/拉丁文：Vancomycin Hydrochloride for Injection,国药准字HJ20140174,中文名称：/;英文名称：VANCOCIN ITALIA S.R.L.,"VIA FERRERI n.11, 27100 Pavia(PV), ITALIA",中文名称：/;英文名称：VIANEX S.A.(PLANT C),"16TH, KM, MARATHONOS AVENUE PALLINI ATTIKI, 153 51 GRECIA, Greece",苏州亿腾药品销售有限公司,苏州工业园区白榆路6号,"1.新增包材胶塞供应商“江苏华兰药用新材料股份有限公司”；
2.新增包材铝塑组合盖供应商“河北金环包装有限公司”。",2025-08-26,国家药品监督管理局药品审评中心,已备案
国备2025001517,中文：富马酸伏诺拉生片;英文/拉丁文：Vonoprazan Fumarate Tablets,国药准字 HJ20190065 国药准字 HJ20201005,中文名称：无;英文名称：Takeda Pharmaceutical Company Limited,"1-1,Doshomachi 4-chome, Chuo-ku, Osaka 540-8645, Japan","中文名称：无;英文名称：Takeda Pharmaceutical Company Limited, Hikari Plant","4720,Takeda, Mitsui,Hikari,Yamaguchi 743-8502, Japan",天津武田药品有限公司,天津市西青区兴华道11号,境外生产药品分包装说明书变更：按照国家药监局最新批准的说明书（2025年6月9日），对分包装的说明书进行相应修订。,2025-06-24,国家药品监督管理局药品审评中心,已备案
Y国备2025002571,中文：盐酸贝那普利;英文/拉丁文：Benazepril Hydrochloride,Y20190000145,"中文名称：FARMHISPANIA, S.A.;英文名称：FARMHISPANIA, S.A.","Passeig del Riu Besòs, 9-10, Spain-08160 Montmeló, Barcelona","中文名称：ROLABO OUTSOURCING, S.L.;英文名称：ROLABO OUTSOURCING, S.L.","Poligono Industrial Malpica, Calle J No. 3-4, Spain-50016 Zaragoza",北京安森博医药科技有限公司,北京市朝阳区望京街10号院2号楼12层1207,增加起始物料Benny-8供应商,2025-10-01,国家药品监督管理局药品审评中心,已备案
国备2025001872,中文：注射用盐酸依拉环素;英文/拉丁文：Eravacycline Hydrochloride for Injection,国药准字HJ20233135,中文名称：EVEREST MEDICINES (SINGAPORE) PTE. LTD.;英文名称：EVEREST MEDICINES (SINGAPORE) PTE. LTD.,"36 Robinson Road, #20-01, City House, Singapore 068877",中文名称：Patheon Manufacturing Services LLC;英文名称：Patheon Manufacturing Services LLC,5900 Martin Luther King Jr. Highway Greenville North Carolina (NC) United States 27834,云顶新耀医药科技有限公司,浙江省嘉兴市嘉善县惠民街道钱塘江路188号,申请建立原料药生产工艺步骤4粗品：结晶工艺的受控返工程序。,2025-07-31,国家药品监督管理局药品审评中心,已备案
国备2025001564,中文： 氟维司群注射液;英文/拉丁文：Fulvestrant Injection,国药准字HJ20250032,中文名称：/;英文名称：EVER Valinject GmbH,"Oberburgau 3, 4866 Unterach am Attersee, Austria",中文名称：/;英文名称：Ever Pharma Jena GmbH,"Brüsseler Str. 18, 07747 Jena, Germany",深圳华润九新药业有限公司,深圳市福田区上梅林工业区凯丰路2号,"1.增加原生产厂EVER Pharma Jena GmbH 的生产车间（地址为Brüsseler Str. 18, 07747 Jena,Germany）用于本品的生产；2. 扩大生产批量：由90L（17610支）变更为160L（31128支）；3. 部分工艺参数随批量扩大和新生产车间设备做相应调整。",2025-06-26,国家药品监督管理局药品审评中心,已备案
Y国备2025001805,中文：硫酸氢氯吡格雷;英文/拉丁文：Clopidogrel Bisulphate,Y20170001482,中文名称：Dr. Reddy's Laboratories Limited;英文名称：Dr. Reddy's Laboratories Limited,"8-2-337, Road No.3, Banjara Hills, Hyderabad -500 034, Telangana, India",中文名称：Dr. Reddy's Laboratories Limited;英文名称：Dr. Reddy's Laboratories Limited,"Unit-I, Plot NOS., 137, 138, 145 & 146, Sri Venkateswara Co-operative Industrial Estate, Bollaram Village, Jinnaram Mandal, Sangareddy District, Pin code -502325, Telangana State, INDIA",天津市捷安凯医药有限公司,天津滨海高新区华苑产业区工华道2号天津国际珠宝城1号楼-1-1402,1.变更最后一步反应之前的阶段CD23工艺步骤中生产条件，变更前后原料药杂质谱保持一致。2.变更过程中控制CD24-08、CD24RC-01和GCD24-07的监控频次。3.其他：原料药分析方法的内部操作规程细化，未对注册标准产生影响。详细信息请见变更5_药学研究资料。,2025-07-23,国家药品监督管理局药品审评中心,已备案
国备2025001523,中文：拉莫三嗪片;英文/拉丁文：Lamotrigine Tablets,国药准字HJ20160513,中文名称：无;英文名称：The Wellcome Foundation Limited,"79 New Oxford Street, London, WC1A 1DG, United Kingdom",中文名称：无;英文名称：DELPHARM POZNAN SPOLKA AKCYJNA,"Ulica Grunwaldzka 189, Poznan, PL-60-322, Poland",葛兰素史克（中国）投资有限公司,北京市朝阳区东四环中路56号楼9层901单元901、902、903、905、908、909、910房间,"1.申请将境外持证商“The Wellcome Foundation Limited”注册地址由“980 Great West Road, Brentford, Middlesex, TW8 9GS, United Kingdom ”变更为“79 New Oxford Street, London, WC1A 1DG, United Kingdom”并更新包装（小盒）及说明书中相应境外持证商地址信息，上市许可持有人主体不变；2.将说明书及包装（小盒）中“境内联系人”信息更新为“境内责任人”信息；3. 由于已批准的补充申请批件（批件号：2025B00593）所附说明书中【药代动力学】章节的标题已修改成【临床药理】，申请将说明书正文中“参见【药代动力学】”相应更新成“参见【临床药理】”。",2025-06-24,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001457,中文：丙泊酚中/长链脂肪乳注射液;英文/拉丁文：Propofol Medium and Long Chain Fat Emulsion Injection,国药准字HJ20181145 国药准字HJ20181223,中文名称：/;英文名称：Fresenius Kabi Deutschland GmbH,"D-61346 Bad Homburg v.d.H., Germany",中文名称：/;英文名称：Fresenius Kabi Austria GmbH,Hafnerstraβe 36，A-8055 Graz，Austria,北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,1、根据本品最新批准的境外生产药品再注册批准通知书（小包编号：2025S07063，大包编号：2025S07064，药品批准文号不变），申请境外生产药品分包装备案，具体为：Fresenius Kabi Deutschland GmbH的丙泊酚中/长链脂肪乳注射液（批准文号：国药准字HJ20181145，国药准字HJ20181223）申请分包装，包装规格：塑料预充注射器，50ml/支，1支/盒；分包装厂：北京费森尤斯卡比医药有限公司，分包装厂地址：北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号；分包装工艺：装盒、装说明书。2、根据本品已批准的小包说明书变更药品补充申请批准通知书（通知书编号：2025B02018）及其附件小包说明书，修订该产品进口药品分包装说明书中【不良反应】项相关内容，与批准内容保持一致。进口分包装企业（北京费森尤斯卡比医药有限公司）的相关信息保持不变。,2025-06-19,国家药品监督管理局药品审评中心,已备案
国备2025001492,中文：丙泊酚中/长链脂肪乳注射液;英文/拉丁文：Propofol Medium and Long Chain Fat Emulsion Injection,国药准字HJ20160360 国药准字HJ20160671,中文名称：/;英文名称：Fresenius Kabi Deutschland GmbH,"D-61346 Bad Homburg v.d.H., Germany",中文名称：/;英文名称：Fresenius Kabi Austria GmbH,Hafnerstraβe 36，A-8055 Graz，Austria,北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,1、根据本品最新批准的境外生产药品再注册批准通知书（小包编号：2025S07061，大包编号：2025S07062，药品批准文号不变），申请境外生产药品分包装备案，具体为：Fresenius Kabi Deutschland GmbH的丙泊酚中/长链脂肪乳注射液（批准文号：国药准字HJ20160360，国药准字HJ20160671）申请分包装，包装规格：1支/盒，塑料预充注射器；分包装厂：北京费森尤斯卡比医药有限公司，分包装厂地址：北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号；分包装工艺：装盒、装说明书。2、根据本品已批准的小包说明书变更药品补充申请批准通知书（通知书编号：2025B02022）及其附件小包说明书，修订该产品进口药品分包装说明书中【不良反应】项相关内容，与批准内容保持一致。进口分包装企业（北京费森尤斯卡比医药有限公司）的相关信息保持不变。,2025-06-19,国家药品监督管理局药品审评中心,已备案
