备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025000884,中文：罗替高汀贴片;英文/拉丁文：Rotigotine Patches,国药准字HJ20180027,中文名称：UCB Pharma S.A.;英文名称：UCB Pharma S.A.,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：LTS Lohmann Therapie-Systeme AG;英文名称：LTS Lohmann Therapie-Systeme AG,"Lohmannstr. 2, D-56626 Andernach, Germany",优时比贸易（上海）有限公司,中国（上海）自由贸易试验区富特西一路439号317室,变更分包装厂名称，变更后的名称为“神基（珠海）制药有限公司”。实际地址保持不变。同时删除外包装盒上的二维码。,2025-04-25,国家药品监督管理局药品审评中心,已备案
国备2025000883,中文：罗替高汀贴片;英文/拉丁文：Rotigotine Patches,国药准字HJ20180029,中文名称：UCB Pharma S.A.;英文名称：UCB Pharma S.A.,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：LTS Lohmann Therapie-Systeme AG;英文名称：LTS Lohmann Therapie-Systeme AG,"Lohmannstr. 2, D-56626 Andernach, Germany",优时比贸易（上海）有限公司,中国（上海）自由贸易试验区富特西一路439号317室,变更分包装厂名称，变更后的名称为“神基（珠海）制药有限公司”。实际地址保持不变。同时删除外包装盒上的二维码。,2025-04-25,国家药品监督管理局药品审评中心,已备案
Y国备2025000949,中文：左甲状腺素钠;英文/拉丁文：Levothyroxine Sodium,Y20200001155,中文名称：Aurore Pharmaceuticals Private Limited;英文名称：Aurore Pharmaceuticals Private Limited,"Plot No. 35, 36, 38 to 40 & 49 to 51, Phase IV, IDA Jeedimetla, Quthbullapur (M), Medchal-Malkajgiri District-500055, Telangana State, India",中文名称：Aurore Pharmaceuticals Private Limited;英文名称：Aurore Pharmaceuticals Private Limited,"Plot No. 35, 36, 38 to 40 & 49 to 51, Phase IV, IDA Jeedimetla, Quthbullapur (M), Medchal-Malkajgiri District-500055, Telangana State, India",广州安信医药有限公司,广州高新技术产业开发区科学城揽月路80号科技创新基地D区第6层614-616单元（自主申报）,本次备案申请将本品有效期从36个月延长至60个月。,2025-05-08,国家药品监督管理局药品审评中心,已备案
Y国备2025001979,中文：普瑞巴林;英文/拉丁文：Pregabalin,Y20200001043,中文名称：MSN Life Sciences Private Limited Unit-Ⅲ;英文名称：MSN Life Sciences Private Limited Unit-Ⅲ,"Sy.No. 544, 545 & 546, Bhiknoor (Village), Bhiknoor (Mandal), Kamareddy District, Telangana, India",中文名称：MSN Life Sciences Private Limited Unit-Ⅲ;英文名称：MSN Life Sciences Private Limited Unit-Ⅲ,"Sy.No. 544, 545 & 546, Bhiknoor (Village), Bhiknoor (Mandal), Kamareddy District, Telangana, India",颐德药业（上海）有限公司,中国（上海）自由贸易试验区 华申路198号1幢四层C-22室,根据当前的稳定性数据，延长有效期。,2025-08-14,国家药品监督管理局药品审评中心,已备案
国备2025001070,中文：瑞舒伐他汀钙片;英文/拉丁文：Rosuvastatin Calcium Tablets,国药准字HJ20160545,中文名称：/;英文名称：AstraZeneca UK Limited,"1 Francis Crick Avenue, Cambridge Biomedical Campus, Cambridge, CB2 0AA, United Kingdom","中文名称：/;英文名称：IPR Pharmaceuticals, INCORPORATED","CARR 188 Lote 17, San Isidro Industrial Park, PO Box 1624, Canovanas, PR00729, Puerto Rico",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,"1.本次申请根据已备案的进口小包装说明书（备案号：国备2025000381）更新分包装产品说明书中的上市许可持有人地址和分子量信息，同时更新包装标签中的相应信息。
2.根据国家药监局发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》的公告（2024年第137号）及进口小包装说明书2025年年报修改内容，申请在分包装说明书中增加【境内责任人】，同时删除说明书中的【境内联系人】。
3.为优化包装设计，根据公司策略及进口小包已经批准的包装规格，申请增加14片/板，2板/盒的分包装产品包装规格，更新后本品10mg分包装产品的包装规格为：7片/板，1板/盒；7片/板，4板/盒；14片/板，2板/盒，同时更新本品说明书及包装标签。",2025-05-20,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001069,中文：瑞舒伐他汀钙片;英文/拉丁文：Rosuvastatin Calcium Tablets,国药准字HJ20160546,中文名称：/;英文名称：AstraZeneca UK Limited,"1 Francis Crick Avenue, Cambridge Biomedical Campus, Cambridge, CB2 0AA, United Kingdom","中文名称：/;英文名称：IPR Pharmaceuticals, INCORPORATED","CARR 188 Lote 17, San Isidro Industrial Park, PO Box 1624, Canovanas, PR00729, Puerto Rico",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,"1.本次申请根据已备案的进口小包装说明书（备案号：国备2025000380）更新分包装产品说明书中的上市许可持有人地址和分子量信息，同时更新包装标签中的相应信息。
2.根据国家药监局发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》的公告（2024年第137号）及进口小包装说明书2025年年报修改内容，申请在分包装说明书中增加【境内责任人】，同时删除说明书中的【境内联系人】。",2025-05-20,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001071,中文：瑞舒伐他汀钙片;英文/拉丁文：Rosuvastatin Calcium Tablets,国药准字HJ20160611,中文名称：/;英文名称：AstraZeneca UK Limited,"1 Francis Crick Avenue, Cambridge Biomedical Campus, Cambridge, CB2 0AA, United Kingdom","中文名称：/;英文名称：IPR Pharmaceuticals, INCORPORATED","CARR 188 Lote 17, San Isidro Industrial Park, PO Box 1624, Canovanas, PR00729, Puerto Rico",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,"1.本次申请根据已备案的进口小包装说明书（备案号：国备2025000382）更新分包装产品说明书中的上市许可持有人地址和分子量信息，同时更新包装标签中的相应信息。
2.根据国家药监局发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》的公告（2024年第137号）及进口小包装说明书2025年年报修改内容，申请在分包装说明书中增加【境内责任人】，同时删除说明书中的【境内联系人】。",2025-05-20,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025000959,中文：特立帕肽注射液;英文/拉丁文：Teriparatide Injection,国药准字SJ20170032,中文名称：----;英文名称：Eli Lilly Nederland B.V.,"Papendorpseweg 83, 3528 BJ Utrecht, The Netherlands",中文名称：----;英文名称：Lilly France S.A.S.,"2 rue du Colonel Lilly, 67640 Fegersheim, France",礼来苏州制药有限公司,苏州工业园区方中街109号,1.增加一个可替代的TFF膜包用于步骤 3 ：浓缩rhPTH（1-34）融合蛋白；2.用于生产特立帕肽原料药的重组胰蛋白酶生产商名称行政性变更。同时更新本品制造及检定规程中相应信息。,2025-05-09,国家药品监督管理局药品审评中心,已备案
国备2025000888,中文：盐酸缬更昔洛韦片;英文/拉丁文：Valganciclovir Hydrochloride Tablets,国药准字HJ20230002,中文名称：/;英文名称：Hetero Labs Limited,"Unit V, Sy. No 439,440,441 and 458, TSIIC Formulation SEZ, Polepally Village, Jadcherla Mandal, Mahabub Nagar Dist., Pincode -509301, Telangana State.India.",中文名称：/;英文名称：Hetero Labs Limited,"Unit V, Sy. No 439,440,441 and 458, TSIIC Formulation SEZ, Polepally Village, Jadcherla Mandal, Mahabub Nagar Dist., Pincode -509301, Telangana State.India.",熙德隆药业（北京）有限公司,北京市朝阳区望京东园四区6号楼27层2701号05,本品贮藏条件由避光，20~25℃保存（允许的波动范围为15~30℃）修正为30℃以下保存。,2025-04-26,国家药品监督管理局药品审评中心,经审查，本次备案事项为变更药品贮藏条件，根据《已上市化学药品药学变更研究技术指导原则》（试行）为重大变更，不符合备案范围，需按照补充申请申报，并参照变更研究的相关指导原则提供研究资料。取消本次备案事项。
Y国备2025000909,中文：匹伐他汀钙;英文/拉丁文：Pitavastatin Calcium,Y20170000976,中文名称：Solara Active Pharma Sciences Limited;英文名称：Solara Active Pharma Sciences Limited,"A1/B, Sipcot Industrial Complex, Kudikadu, Cuddalore 607 005, India",中文名称：Solara Active Pharma Sciences Limited;英文名称：Solara Active Pharma Sciences Limited,"A1/B, Sipcot Industrial Complex, Kudikadu, Cuddalore 607 005, India",广州安信医药有限公司,广州市黄埔区科学城揽月路80号科技创新基地D区第6层610-612单元、614-616单元,"本次备案申请包含以下变更：
变更注册代理机构广州安信医药有限公司的注册地址，由“广州高新技术产业开发区科学城揽月路80号科技创新基地D区第6层614-616单元（自主申报）”变更为“广州市黄埔区科学城揽月路80号科技创新基地D区第6层610-612单元、614-616单元”。",2025-04-29,国家药品监督管理局药品审评中心,已备案
国备2025000889,中文：缬沙坦氨氯地平片(Ⅰ);英文/拉丁文：Valsartan and Amlodipine Tablets(I),国药准字HJ20150310,中文名称：无;英文名称：Novartis Pharma Schweiz AG,"6343 Risch, Switzerland",中文名称：无;英文名称：Novartis Farma S.p.A.,"Via Provinciale Schito 131, 80058 Torre Annunziata, Italy",北京诺华制药有限公司,北京市昌平区永安路31号,本品已备案进口大包装规格133000片/桶，备案号为国备2025000378，现备案申请增加进口大包装规格250000片/桶，用于北京诺华制药有限公司（地址：北京市昌平区永安路31号）进行本品的进口分包装。,2025-04-26,国家药品监督管理局药品审评中心,已备案
国备2025001197,中文：缬沙坦氢氯噻嗪片;英文/拉丁文：Valsartan and Hydrochlorothiazide Tablets,国药准字HJ20181069,中文名称：无;英文名称：Novartis Pharma Schweiz AG,"6343 Risch, Switzerland",中文名称：无;英文名称：Novartis Farma S.p.A.(I),"Via Provinciale Schito 131,80058 Torre Annunziata (NA), Italy",北京诺华制药有限公司,北京市昌平区永安路31号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号）及《国家药监局公布药品说明书适老化及无障碍改革试点名单（第四批）》要求，缬沙坦氢氯噻嗪片（国药准字HJ20181069）采用试点方式三，提供纸质药品说明书（简化版），同时通过扫描纸质药品说明书（简化版）上的二维码提供电子说明书（完整版）。,2025-05-27,国家药品监督管理局药品审评中心,已备案
国备2025000924,中文：盐酸伊立替康注射液;英文/拉丁文：Irinotecan Hydrochloride Injection,国药准字HJ20160576,中文名称：无;英文名称：Pfizer Australia Pty Ltd,Level 17 151 Clarence Street Sydney NSW 2000 AUSTRALIA,中文名称：无;英文名称：Zydus Hospira Oncology Pvt Ltd,Pharmez-Special Economic Zone Plot No 3 Sarkhej-Bavla Highway NH No 8A Matoda Taluk Sanand District Ahmedabad Gujarat 382 213 India,辉瑞投资有限公司,上海市南京西路1168号中信泰富广场36层,"1. 根据本品的稳定性试验结果，将本品制剂的有效期从24个月延长至36个月。
2. 根据国家药监局药审中心关于发布《化学药品及生物制品说明书通用格式和撰写指南》的通告（2022年第28号），更新本品说明书中境内联系人信息。
3. 根据国家药监局关于发布《境外药品上市许可持有人指定境内责任人管理暂行规定》的公告（2024年第137号），补充本品说明书中境内责任人的信息。",2025-05-01,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001486,中文：注射用盐酸吉西他滨;英文/拉丁文：Gemcitabine Hydrochloride for Injection,国药准字HJ20160225,中文名称：LILLY FRANCE;英文名称：LILLY FRANCE,24 boulevard Vital Bouhot CS 50004 92521 NEUILLY SUR SEINE CEDEX France,中文名称：Vianex S.A.-Plant C;英文名称：Vianex S.A.-Plant C,"16th km Marathonos Ave, Pallini Attiki, 15351, GREECE",礼来苏州制药有限公司,苏州工业园区方中街109号,本次申请事项为：1.修订本品说明书，【境内联系机构】修订为【境内责任人】。2. 更新外包装的药品追溯码设计，由二维码更新为一维码。3.删除包装外盒上二维码设计相关文字：全球贸易项目代码；微信搜索“礼来关怀家园”关注后扫码查询。4.添加包装外盒上一维码设计相关文字：药品追溯码，请用支付宝扫码查询。,2025-06-19,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001485,中文：注射用盐酸吉西他滨;英文/拉丁文：Gemcitabine Hydrochloride for Injection,国药准字HJ20160224,中文名称：LILLY FRANCE;英文名称：LILLY FRANCE,24 boulevard Vital Bouhot CS 50004 92521 NEUILLY SUR SEINE CEDEX France,中文名称：Vianex S.A.-Plant C;英文名称：Vianex S.A.-Plant C,"16th km Marathonos Ave, Pallini Attiki, 15351, GREECE",礼来苏州制药有限公司,苏州工业园区方中街109号,本次申请事项为：1.修订本品说明书，【境内联系机构】修订为【境内责任人】。2. 更新外包装的药品追溯码设计，由二维码更新为一维码。3.删除包装外盒上二维码设计相关文字：全球贸易项目代码；微信搜索“礼来关怀家园”关注后扫码查询。4.添加包装外盒上一维码设计相关文字：药品追溯码，请用支付宝扫码查询。,2025-06-19,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
Y国备2025000930,中文：依折麦布;英文/拉丁文：Ezetimibe,Y20190000329,中文名称：Teva API India Private Limited;英文名称：Teva API India Private Limited,"Plot No. A-2, A-2/1, A-2/2, UPSIDC Industrial Area-Ⅱ, Bijnor Road, Gajraula, Distt. Amroha (U.P.), India",中文名称：Teva API India Private Limited ;英文名称：Teva API India Private Limited,"Plot No. A-2, A-2/1, A-2/2, UPSIDC Industrial Area-Ⅱ, Bijnor Road, Gajraula, Distt. Amroha (U.P.), India",泰佩（北京）医药科技有限公司,北京市朝阳区建国路91号院9号楼8层807单元,"注册代理机构由“梯瓦医药信息咨询（上海）有限公司”变更为“泰佩（北京）医药科技有限公
司”；代理机构的注册地址由“上海静安区南京西路1717号57层03单元”变更为“北京市朝阳区建
国路91号院9号楼8层807单元”。",2025-05-07,国家药品监督管理局药品审评中心,已备案
国备2025000983,中文：伏立康唑干混悬剂;英文/拉丁文：Voriconazole for Oral Suspension,国药准字HJ20250023,中文名称：/;英文名称：Hetero Labs Limited,"UNIT-V, SY.NO.439, 440, 441 & 458, TSIIC FORMULATION SEZ, POLEPALLE VILLAGE, JADCHERLA MANDAL, MAHABUBNAGAR DISTRICT, PINCODE 509301, TELANGANA STATE, INDIA",中文名称：/;英文名称：Hetero Labs Limited,"UNIT-V, SY.NO.439, 440, 441 & 458, TSIIC FORMULATION SEZ, POLEPALLE VILLAGE, JADCHERLA MANDAL, MAHABUBNAGAR DISTRICT, PINCODE 509301, TELANGANA STATE, INDIA",熙德隆药业（北京）有限公司,北京市朝阳区望京东园四区6号楼27层2701号05,拟将境外生产药品注册代理机构由“重庆莱美药业股份有限公司”变更为“熙德隆药业(北京)有限公司”。,2025-05-10,国家药品监督管理局药品审评中心,已备案
国备2025001184,中文：盐酸贝凡洛尔片;英文/拉丁文： Bevantolol Hydrochloride Tablets,国药准字HJ20140870,"中文名称：不适用;英文名称：Nippon Chemiphar Co., Ltd.","2-3，2-chome，Iwamoto-cho，Chiyoda-ku,Tokyo","中文名称：不适用;英文名称：Tsukuba Factory, Nihon Pharmaceutical Industry Co., Ltd.","799-1, Fujigaya, Chikusei-shi, Ibaraki, Japan",杭州泰格医药科技股份有限公司,浙江省杭州市滨江区西兴街道聚工路19号8幢20层2001-2010室,本品在中国境内委托“四川科瑞德制药股份有限公司”进行分包装。,2025-05-27,国家药品监督管理局药品审评中心,已备案
国备2025000886,中文：罗替高汀贴片;英文/拉丁文：Rotigotine Patches,国药准字HJ20180026,中文名称：UCB Pharma S.A.;英文名称：UCB Pharma S.A.,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：LTS Lohmann Therapie-Systeme AG;英文名称：LTS Lohmann Therapie-Systeme AG,"Lohmannstr. 2, D-56626 Andernach, Germany",优时比贸易（上海）有限公司,中国（上海）自由贸易试验区富特西一路439号317室,变更分包装厂名称，变更后的名称为“神基（珠海）制药有限公司”。实际地址保持不变。同时删除外包装盒上的二维码。,2025-04-25,国家药品监督管理局药品审评中心,已备案
国备2025000885,中文：罗替高汀贴片;英文/拉丁文：Rotigotine Patches,国药准字HJ20180028,中文名称：UCB Pharma S.A.;英文名称：UCB Pharma S.A.,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：LTS Lohmann Therapie-Systeme AG;英文名称：LTS Lohmann Therapie-Systeme AG,"Lohmannstr. 2, D-56626 Andernach, Germany",优时比贸易（上海）有限公司,中国（上海）自由贸易试验区富特西一路439号317室,变更分包装厂名称，变更后的名称为“神基（珠海）制药有限公司”。实际地址保持不变。同时删除外包装盒上的二维码。,2025-04-25,国家药品监督管理局药品审评中心,已备案
Y国备2025000906,中文：盐酸表柔比星;英文/拉丁文：Epirubicin Hydrochloride,Y20190009315,中文名称：无;英文名称：SICOR Società Italiana Corticosteroidi S.r.l.,"Piazzale Luigi Cadorna, 4, 20123 Milano (MI)，Italy",中文名称：无;英文名称：SICOR Società Italiana Corticosteroidi S.r.l.,"Tenuta S. Alessandro, 13048 Santhià (VC), Italy",泰佩（北京）医药科技有限公司,北京市朝阳区建国路91号院9号楼8层803~807单元,代理机构由梯瓦医药信息咨询（上海）有限公司变更为泰佩（北京）医药科技有限公司。,2025-04-29,国家药品监督管理局药品审评中心,已备案
Y国备2025001169,中文：别嘌醇;英文/拉丁文：Allopurinol,Y20170002298,中文名称：无;英文名称：SICOR Società Italiana Corticosteroidi S.r.l.,"Piazzale Luigi Cadorna, 4-20123 Milano (MI)，Italy",中文名称：无;英文名称：SICOR Società Italiana Corticosteroidi S.r.l.,"S.S. 235 Km 16,600- 27019 VILLANTERIO (PV), Italy",泰佩（北京）医药科技有限公司,北京市朝阳区建国路91号院9号楼8层807单元,代理机构由梯瓦医药信息咨询（上海）有限公司变更为泰佩（北京）医药科技有限公司。,2025-05-24,国家药品监督管理局药品审评中心,已备案
Y国备2025001078,中文：苯磺顺阿曲库铵;英文/拉丁文：Cisatracurium Besilate,Y20170000137,中文名称：无;英文名称：Sicor Societa’ Italiana Corticosteroidi S.r.l.,"Piazzale Luigi Cadorna, 4-20123 Milano (MI), Italy",中文名称：无;英文名称：Sicor Societa’ Italiana Corticosteroidi S.r.l.,"Via Terrazzano 77-20017 RHO (MI), Italy",泰佩（北京）医药科技有限公司,北京市朝阳区建国路91号院9号楼8层807单元,代理机构由梯瓦医药信息咨询（上海）有限公司变更为泰佩（北京）医药科技有限公司。,2025-05-21,国家药品监督管理局药品审评中心,已备案
Y国备2025000951,中文：头孢克洛;英文/拉丁文：Cefaclor,不适用,中文名称：Lupin Limited;英文名称：Lupin Limited,"198-202, New Industrial Area 2 Mandideep - 462046 Dist : Raisen, M.P, India",中文名称：Lupin Limited;英文名称：Lupin Limited,"198-202, New Industrial Area 2 Mandideep - 462046 Dist : Raisen, M.P, India",颐德药业（上海）有限公司,中国（上海）自由贸易试验区华申路198号1幢四层C-22室,依据已批准的原料药注册标准，升级企业内部质量标准；更新产品标签中的质量标准编号。,2025-05-08,国家药品监督管理局药品审评中心,已备案
