备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
Y国备2025001631,中文：硫酸沙丁胺醇;英文/拉丁文：Salbutamol Sulphate,Y20200000876,中文名称：无;英文名称：Sicor Societa’ Italiana Corticosteroidi S.r.l.,"Piazzale Luigi Cadorna 4, 20123-Milano (MI), Italy",中文名称：无;英文名称：Sicor Societa’ Italiana Corticosteroidi S.r.l.,"Via Enrico Fermi, 520 - 21042 Caronno Pertusella (VA), Italy",泰佩（北京）医药科技有限公司,北京市朝阳区建国路91号院9号楼8层807单元,批准信中结论涉及了有关物质和残留溶剂的研究，现提交补充研究的资料，由于不涉及质量标准的变化，故作为中等变更备案提交。,2025-07-03,国家药品监督管理局药品审评中心,已备案
国备2025001340,中文：丙泊酚乳状注射液;英文/拉丁文：Propofol Injectable Emulsion,国药准字HJ20170305 国药准字HJ20170306,中文名称：/;英文名称：Fresenius Kabi Deutschland GmbH,"D-61346 Bad Homburg v.d.H., Germany",中文名称：/;英文名称：Fresenius Kabi Austria GmbH；Fresenius Kabi AB,"Hafnerstrasse 36 A-8055 Graz, Austria；Rapsgatan 7,751 74 Uppsala, Sweden",北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,根据已批准的本品小包装说明书变更药品补充申请批准通知书（通知书编号：2025B02025）及其附件小包说明书，修订该产品进口药品分包装说明书中【不良反应】项相关内容，与小包装批准内容保持一致。进口分包装企业（北京费森尤斯卡比医药有限公司）的相关信息保持不变。,2025-06-07,国家药品监督管理局药品审评中心,已备案
国备2025001297,中文：醋酸奥曲肽注射液;英文/拉丁文：Octreotide Acetate Injection,国药准字HJ20150364,中文名称：/;英文名称：Novartis Pharma Schweiz AG,6343 Risch Switzerland,中文名称：/;英文名称：Delpharm Dijon,6 boulevard de l'Europe 21800 Quetigny France,爱施健（广东）制药有限公司,中山市火炬开发区会展东路1号德仲广场1幢1803室、1804室,变更本品的境内注册代理机构的公司名称和地址，公司名称由“山德士（中国）制药有限公司”变更为“爱施健（广东）制药有限公司”，公司地址由“广东省中山火炬开发区国家健康基地辉凌路8号”变更为“中山市火炬开发区会展东路1号德仲广场1幢1803室、1804室”。注册代理机构的法律实体未发生变更，仅为名称和地址的行政变更。,2025-06-06,国家药品监督管理局药品审评中心,已备案
Y国备2025002317,中文：盐酸丙卡特罗;英文/拉丁文：Procaterol Hydrochloride,Y20190009151,"中文名称：无;英文名称：Otsuka Pharmaceutical Co., Ltd.","2-9, Kanda-Tsukasamachi, Chiyoda-ku, Tokyo","中文名称：无;英文名称：Otsuka Pharmaceutical Co., Ltd. Second Tokushima Factory","224-18, Hiraishi Ebisuno, Kawauchi-cho, Tokushima-shi, Tokushima",浙江大冢制药有限公司,浙江省杭州市临安区锦南街道上卦畈1号,"一、对盐酸丙卡特罗原料药进口注册标准中的“溶液的澄清度与颜色”检验项目进行修订：1.变更进口注册标准中该检项的文字描述，2.在原标准规定范围内收紧限度，原标准比色液为黄绿色3号，申请变更为黄色2号。二、该品种已收载入《中国药典》2025年版，进口注册标准中原按照""中国药典2000年版二部附录""中的方法修改为""中国药典2025年版四部通则""中的方法。",2025-09-13,国家药品监督管理局药品审评中心,已备案
国备2025001441,中文：23价肺炎球菌多糖疫苗;英文/拉丁文：Pneumococcal Vaccine Polyvalent,国药准字SJ20181013,中文名称：不适用;英文名称：Merck Sharp & Dohme LLC,"126 E. Lincoln Avenue, P.O. Box 2000, Rahway, NJ 07065, US",中文名称：不适用;英文名称：Merck Sharp & Dohme LLC,"770 Sumneytown Pike, West Point, PA19486, US",默沙东研发（中国）有限公司,北京市朝阳区容达路21号楼L2-13层,根据国家药品监督管理局2024年11月14日发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》的公告（2024年第137号），在本品说明书中增加【境内责任人】信息。,2025-06-17,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001687,中文：磷酸芦可替尼片;英文/拉丁文：Ruxolitinib Phosphate Tablets,国药准字HJ20170134 国药准字HJ20170133,中文名称：/;英文名称：Novartis Europharm Limited,"Vista Building, Elm Park, Merrion Road, Dublin 4, Ireland",中文名称：/;英文名称：Novartis Pharma Stein AG,"Schaffhauserstrasse 4332 Stein, Switzerland",北京诺华制药有限公司,北京市昌平区永安路31号,捷恪卫5mg小盒标签中的 “JAKAVI TM”修改为“JAKAVI®”且 “捷恪卫”修改为“捷恪卫®”。,2025-07-05,国家药品监督管理局药品审评中心,已备案
国备2025001442,中文：23价肺炎球菌多糖疫苗;英文/拉丁文：Pneumococcal Vaccine Polyvalent,国药准字SJ20140114,中文名称：不适用;英文名称：Merck Sharp & Dohme LLC,"126 E. Lincoln Avenue, P.O. Box 2000, Rahway, NJ 07065, US",中文名称：不适用;英文名称：Merck Sharp & Dohme LLC,"770 Sumneytown Pike, West Point, PA19486, US",默沙东研发（中国）有限公司,北京市朝阳区容达路21号楼L2-13层,根据国家药品监督管理局2024年11月14日发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》的公告（2024年第137号），在本品说明书中增加【境内责任人】信息。,2025-06-17,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
Y国备2025001666,中文：马来酸氨氯地平;英文/拉丁文：Amlodipine Maleate,Y20210000788,中文名称：无;英文名称：Glochem Industries Pvt. Ltd,"Sy. No. 174 to 176, IDA, Bollaram, Jinnaram Mandal, Sangareddy District, Telangana State, India",中文名称：无;英文名称：Glochem Industries Pvt. Ltd,"Sy. No. 174 to 176, IDA, Bollaram, Jinnaram Mandal, Sangareddy District, Telangana State, India",山东国茂企业管理有限公司,山东省青岛市市北区南京路377号,"1.将马来酸氨氯地平（Y20210000788）的中国境内注册代理机构由原代理上海佰利源医药科技有限公司变更为山东国茂企业管理有限公司，同时解除与原代理上海佰利源医药科技有限公司的代理协议。
2. 修订产品标签。",2025-07-04,国家药品监督管理局药品审评中心,已备案
国备2025001315,中文：盐酸舍曲林片;英文/拉丁文：Sertraline Hydrochloride Tablets,国药准字HJ20230148,中文名称：--;英文名称：Aurobindo Pharma Limited,"Unit III, Survey No. 313 and 314, Bachupally, Bachupally Mandal, Medchal-Malkajgiri District, Telangana State, INDIA.",中文名称：--;英文名称：Aurobindo Pharma Limited,"Unit III, Survey No. 313 and 314, Bachupally, Bachupally Mandal, Medchal-Malkajgiri District, Telangana State, INDIA.",安若维他药业泰州有限公司,泰州市医药高新区祥泰路196号,修订说明书：增加【境内责任人】信息，删除【境内联系人】信息。,2025-06-06,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001314,中文：阿立哌唑片;英文/拉丁文：Aripiprazole Tablets,国药准字HJ20220095,中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, P1ot. No. S1, Survey No's: 411/P, 425/P,434/P, 435/P 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, P1ot. No. S1, Survey No's: 411/P, 425/P,434/P, 435/P 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",安若维他药业泰州有限公司,泰州市医药高新区祥泰路196号,修订说明书：增加【境内责任人】信息，删除【境内联系人】信息。,2025-06-06,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001479,中文：奈妥匹坦帕洛诺司琼胶囊;英文/拉丁文：Netupitant and Palonosetron Hydrochloride Capsules,国药准字HJ20190046,中文名称：/;英文名称：Helsinn Healthcare SA,"Via Pian Scairolo 9, 6912 Lugano-Pazzallo, Switzerland",中文名称：/;英文名称：Helsinn Birex Pharmaceuticals Ltd,"Damastown, Mulhuddart, Dublin 15, Ireland",诺思格（北京）医药科技股份有限公司,北京市通州区经济开发区东区创益西路518号,"修订药品说明书和包装盒，增加境内责任人名称、地址、联系方式。具体修订内容如下：
1）删除【境内联系人】相关信息：【境内联系人】名称：江苏复星医药销售有限公司；地址：徐州市经济技术开发区杨山路北侧；邮政编码：221004；电话：0516-87733727；产品咨询热线：4006391689。
2）增加【境内责任人】相关信息：【境内责任人】名称：复星曜泓（江苏）医药科技有限公司；地址：徐州市经济技术开发区杨山路北侧；邮政编码：221004；电话：0516-87733727；咨询热线：4006391689。",2025-06-19,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001695,中文：莱博雷生片;英文/拉丁文：Lemborexant Tablets,国药准字HJ20250058,"中文名称：无;英文名称：Eisai Co., Ltd.","4-6-10 Koishikawa, Bunkyo-ku, Tokyo, Japan",中文名称：无;英文名称：EISAI MANUFACTURING LIMITED,"EUROPEAN KNOWLEDGE CENTRE, MOSQUITO WAY, HATFIELD, AL10 9SN, UNITED KINGDOM",卫材（中国）药业有限公司,苏州工业园区兴浦路168号,本品增加包装规格：14片/板，1板/盒。同时，修订本品说明书【包装】项相应的内容，增加14片/板，1板/盒标签。,2025-07-08,国家药品监督管理局药品审评中心,已备案
国备2025001324,中文：碘普罗胺注射液;英文/拉丁文：Iopromide Injection,国药准字HJ20171333,中文名称：/;英文名称：Bayer Vital GmbH,"51368 Leverkusen, Germany",中文名称：/;英文名称：Bayer AG,"Müllerstrasse 178, 13353 Berlin, Germany",简柏特（佛山）信息技术服务有限公司,广东省佛山市南海区桂城街道深海路17号瀚天科技城A区8号楼6楼,将灭菌前的溶液pH范围从7.3-7.5变更为7.2-7.4。,2025-06-06,国家药品监督管理局药品审评中心,经审查，本次备案事项涉及变更影响制剂关键质量属性的工艺参数，根据《已上市化学药品药学变更研究技术指导原则（试行）》，属于重大变更，应按补充申请申报。取消本次备案事项。
国备2025001329,中文：碘普罗胺注射液;英文/拉丁文：Iopromide Injection,国药准字HJ20171332,中文名称：/;英文名称：Bayer Vital GmbH,"51368 Leverkusen, Germany",中文名称：/;英文名称：Bayer AG,"Müllerstrasse 178, 13353 Berlin, Germany",简柏特（佛山）信息技术服务有限公司,广东省佛山市南海区桂城街道深海路17号瀚天科技城A区8号楼6楼,将灭菌前的溶液pH范围从7.3-7.5变更为7.2-7.4。,2025-06-06,国家药品监督管理局药品审评中心,经审查，本次备案事项涉及变更影响制剂关键质量属性的工艺参数，根据《已上市化学药品药学变更研究技术指导原则（试行）》，属于重大变更，应按补充申请申报。取消本次备案事项。
国备2025001328,中文：碘普罗胺注射液;英文/拉丁文：Iopromide Injection,国药准字HJ20171331,中文名称：/;英文名称：Bayer Vital GmbH,"51368 Leverkusen, Germany",中文名称：/;英文名称：Bayer AG,"Müllerstrasse 178, 13353 Berlin, Germany",简柏特（佛山）信息技术服务有限公司,广东省佛山市南海区桂城街道深海路17号瀚天科技城A区8号楼6楼,将灭菌前的溶液pH范围从7.3-7.5变更为7.2-7.4。,2025-06-06,国家药品监督管理局药品审评中心,经审查，本次备案事项涉及变更影响制剂关键质量属性的工艺参数，根据《已上市化学药品药学变更研究技术指导原则（试行）》，属于重大变更，应按补充申请申报。取消本次备案事项。
国备2025001327,中文：碘普罗胺注射液;英文/拉丁文：Iopromide Injection,国药准字HJ20171330,中文名称：/;英文名称：Bayer Vital GmbH,"51368 Leverkusen, Germany",中文名称：/;英文名称：Bayer AG,"Müllerstrasse 178, 13353 Berlin, Germany",简柏特（佛山）信息技术服务有限公司,广东省佛山市南海区桂城街道深海路17号瀚天科技城A区8号楼6楼,将灭菌前的溶液pH范围从7.3-7.5变更为7.2-7.4。,2025-06-06,国家药品监督管理局药品审评中心,经审查，本次备案事项涉及变更影响制剂关键质量属性的工艺参数，根据《已上市化学药品药学变更研究技术指导原则（试行）》，属于重大变更，应按补充申请申报。取消本次备案事项。
国备2025001326,中文：碘普罗胺注射液;英文/拉丁文：Iopromide Injection,国药准字HJ20171329,中文名称：/;英文名称：Bayer Vital GmbH,"51368 Leverkusen, Germany",中文名称：/;英文名称：Bayer AG,"Müllerstrasse 178, 13353 Berlin, Germany",简柏特（佛山）信息技术服务有限公司,广东省佛山市南海区桂城街道深海路17号瀚天科技城A区8号楼6楼,将灭菌前的溶液pH范围从7.3-7.5变更为7.2-7.4。,2025-06-06,国家药品监督管理局药品审评中心,经审查，本次备案事项涉及变更影响制剂关键质量属性的工艺参数，根据《已上市化学药品药学变更研究技术指导原则（试行）》，属于重大变更，应按补充申请申报。取消本次备案事项。
国备2025001323,中文：碘普罗胺注射液;英文/拉丁文：Iopromide Injection,国药准字HJ20171328,中文名称：/;英文名称：Bayer Vital GmbH,"51368 Leverkusen, Germany",中文名称：/;英文名称：Bayer AG,"Müllerstrasse 178, 13353 Berlin, Germany",简柏特（佛山）信息技术服务有限公司,广东省佛山市南海区桂城街道深海路17号瀚天科技城A区8号楼6楼,将灭菌前的溶液pH范围从7.3-7.5变更为7.2-7.4。,2025-06-06,国家药品监督管理局药品审评中心,经审查，本次备案事项涉及变更影响制剂关键质量属性的工艺参数，根据《已上市化学药品药学变更研究技术指导原则（试行）》，属于重大变更，应按补充申请申报。取消本次备案事项。
国备2025001325,中文：碘普罗胺注射液;英文/拉丁文：Iopromide Injection,国药准字HJ20171327,中文名称：/;英文名称：Bayer Vital GmbH,"51368 Leverkusen, Germany",中文名称：/;英文名称：Bayer AG,"Müllerstrasse 178, 13353 Berlin, Germany",简柏特（佛山）信息技术服务有限公司,广东省佛山市南海区桂城街道深海路17号瀚天科技城A区8号楼6楼,将灭菌前的溶液pH范围从7.3-7.5变更为7.2-7.4。,2025-06-06,国家药品监督管理局药品审评中心,经审查，本次备案事项涉及变更影响制剂关键质量属性的工艺参数，根据《已上市化学药品药学变更研究技术指导原则（试行）》，属于重大变更，应按补充申请申报。取消本次备案事项。
国备2025001341,中文：丙泊酚中/长链脂肪乳注射液;英文/拉丁文：Propofol Medium and Long Chain Fat Emulsion Injection,国药准字HJ20150655 国药准字 HJ20150654,中文名称：/;英文名称：Fresenius Kabi Deutschland GmbH,"D-61346 Bad Homburg v.d.H., Germany",中文名称：/;英文名称：Fresenius Kabi Austria GmbH,Hafnerstraβe 36，A-8055 Graz，Austria,北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,"1、根据本品最新批准的境外生产药品再注册批准通知书（小包编号：2025S07065，大包编号：2025S07066，药品批准文号不变），申请境外生产药品分包装备案，具体为：Fresenius Kabi Deutschland GmbH的丙泊酚中/长链脂肪乳注射液（批准文号：国药准字HJ20150655，国药准字HJ20150654）申请分包装，包装规格：5支/盒；分包装厂：北京费森尤斯卡比医药有限公司，分包装厂地址：北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号；分包装工艺：贴标签、装盒、装说明书。
2、根据本品已批准的小包说明书变更药品补充申请批准通知书（通知书编号：2025B02024）及其附件小包说明书，修订该产品进口药品分包装说明书中【不良反应】项相关内容，与批准内容保持一致。进口分包装企业（北京费森尤斯卡比医药有限公司）的相关信息保持不变。",2025-06-07,国家药品监督管理局药品审评中心,已备案
国备2025001333,中文：硝酸异康唑阴道片;英文/拉丁文：Isoconazole Nitrate Vaginal Tablets,国药准字HC20170003,中文名称：澳美制药厂有限公司;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"香港新界元朗工业村宏富街1&8号澳美制药中心(BF PHARMACEUTICAL CENTRE, NO.1&8 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.)",中文名称：澳美制药厂;英文名称：Bright Future Pharmaceuticals Factory,"香港新界元朗工业村宏富街1号澳美制药中心(BF PHARMACEUTICAL CENTRE, NO.1 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.)",深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期2栋A座4A 01,将说明书中“境内联系人”修订为“境内责任人”。,2025-06-07,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001336,中文： 依托芬那酯凝胶 ;英文/拉丁文：Etofenamate Gel,国药准字HC20160035,中文名称：澳美制药厂有限公司;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"香港新界元朗工业村宏富街1&8号澳美制药中心(BF PHARMACEUTICAL CENTRE, NO.1&8 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.)",中文名称：澳美制药厂;英文名称：Bright Future Pharmaceuticals Factory,"香港新界元朗工业村宏富街1号澳美制药中心( BF PHARMACEUTICAL CENTRE, NO.1 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG,N.T., HONG KONG.)",深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期 2栋A座4A01,将说明书中“境内联系人”修订为“境内责任人”。,2025-06-07,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
